# Wiktionary	nav	http://wiktionary.org/	CC BY-SA
02124623-n	nav:lemma	náshdóí
02125311-n	nav:lemma	náshdóítsoh
02125494-n	nav:lemma	náshdóí
02125494-n	nav:lemma	łikizhígíí
02126139-n	nav:lemma	náshdóítʼą́ʼí
02126139-n	nav:lemma	łikizhígíí
02126317-n	nav:lemma	Náátsʼózídę́ę́ʼ
02126317-n	nav:lemma	mósíłkizhii
02126317-n	nav:lemma	ałchinígíí
02126787-n	nav:lemma	Chʼah
02126787-n	nav:lemma	diʼilii
02126787-n	nav:lemma	bikéyahdę́ę́ʼ
02126787-n	nav:lemma	mósí
02126787-n	nav:lemma	ałchinígíí
02127052-n	nav:lemma	náshdóí
02127052-n	nav:lemma	łibáhígíí
02127482-n	nav:lemma	náshdóí
02127482-n	nav:lemma	łibáhígíí
02127482-n	nav:lemma	náshdóíłbáí
02127678-n	nav:lemma	náshdóí
02127678-n	nav:lemma	bijaałizhiní
02128385-n	nav:lemma	Naakaii
02128385-n	nav:lemma	Łizhiní
02128385-n	nav:lemma	Bikéyahdę́ę́ʼ
02128385-n	nav:lemma	náshdóítsoh
02128385-n	nav:lemma	łikizhígíí
02128757-n	nav:lemma	náshdóíłgaii
02128757-n	nav:lemma	łikizhígíí
02128925-n	nav:lemma	Shádiʼááhdę́ę́ʼ
02128925-n	nav:lemma	náshdóítsoh
02128925-n	nav:lemma	łikizhígíí
02129165-n	nav:lemma	náshdóítsoh
02129165-n	nav:lemma	bitsiijįʼ
02129165-n	nav:lemma	daditłʼooígíí
